product_id,comment,rating,source_file,label
iphone-16-pro-max,rõ ràng trên web phiếu mua hàng airpods 500k giờ kt lại bảo đơn hàng không có,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,đổi máy được ngày thì phát hiện bên trong camera có vết bụi mình đổi máy ngày âm lịch đến ngày mùng tết tức ngày mang ra thì nhân viên từ chối đổi kêu phải gửi về hãng trong khi máy vừa đập hộp có lỗi nhìn bằng mắt thường còn thấy mà phải gửi về hãng để thẩm định nếu lỗi của phần cứng bên trong không nói làm gì bỏ hơn 30 triệu ra mua trải nghiệm quá tệ,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,điện thoại mới mua ngày về loa quá trời rè coi phim nghe nhạc gọi điện cái nào cũng bị rè cứ mở loa lớn chút là rè còn mở full loa thì nghe rè như tiếng nhạc luôn quá chán,2,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,nhắn tin bị đơ máy nhưng trên hệ thống kiểm tra không bị lỗi bắt buộc phải mang máy về hãng kiểm tra ngày,2,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,mới mua pro max lúc đập hộp không để ý kĩ về thấy có vài chần li ti mà không đổi được máy giá trị cao mà đen thật,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,đã trải nghiệm hơn tuần thấy trơn chu mượt màn tưởng to và khó cầm nắm nhưng không cảm giác máy cầm đầm tay nhẹ hơn con 14pda chút pin cũng trâu với tác vụ bình thường không chơi game thì em xài ngày sạc lần,5,ratings\iphone-16-pro-max.csv,positive
iphone-16-pro-max,chụp đêm sáng,5,ratings\iphone-16-pro-max.csv,positive
iphone-16-pro-max,quá mượt so với 15m,5,ratings\iphone-16-pro-max.csv,positive
iphone-16-pro-max,công nhận pin đỉnh để qua đêm không tụt tý gì dùng sướng hơn 15 năm nhiều,5,ratings\iphone-16-pro-max.csv,positive
iphone-16-pro-max,màu trắng rất đẹp rất thích đỉnh kịch trần,5,ratings\iphone-16-pro-max.csv,positive
iphone-16-pro-max,màu titan sa mạc ngoài đời nhìn khá đẹp điện thoại dùng mượt hiệu năng ok,5,ratings\iphone-16-pro-max.csv,positive
iphone-16-pro-max,cho mình hỏi một người có thể trả góp 2sham không,5,ratings\iphone-16-pro-max.csv,positive
iphone-16-pro-max,mình mua máy được ngày thì phát hiện lỗi gọi video loa mình nói cứ bị nhại tiếng mình rất fake và nhắn tin thao tác nhanh thì cảm ứng và phần mềm đều bị chậm nhịp và nhiều khi bị đơ giây để nhảy số rồi khi ấn nhẹ thì không ăn ấn mạnh mới ăn dùng thao tác nhắn tin cảm thấy rất thất vọng vấn đề là máy lúc bị lúc không nên nhân viên họ không cho đổi bắt mang đi thẩm định đến ngày trong máy mới mua ngày nói chung mọi người đừng nên mua p16 thất vọng lắm bình luận có bấy nhiêu câu mà nhắn sai rồi biết bao nhiêu lần đến giờ chưa có ai giải quyết cho tôi,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,mua máy về được ngày thì bị dính lỗi reset và panic máy giật lag pin tuột nhanh đem ra điện máy xanh đổi thì bảo gửi máy mình đi thẩm định trong khi lúc đầu mua thì bảo lỗi là đổi lỗi rành rành ra đó đầu còn mua thêm gói 700k nữa hơn 34tr chứ phải 3tr đâu chán thật sự,2,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,mình vừa mua ip16 promax vào tối ngày mình dùng được vài hôm thì cảm nhận được màn hình bị đơ đến tối ngày rạng sáng ngày mình dùng xong sạc đến sáng thì mở không lên nguồn mang ra bảo hành thì bảo do hết pin có ai dùng điện thoại mà ngu đến mức không biết điện thoại bị hết pin nên sập nguồn mà mang đi bảo hành từ nay về sau không bao giờ mua bất kì món gì từ thế giới di động nữa,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,mua được ngày tự động tắt nguồn khởi động lại biết thế để xài,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,vưa mua đã phải mang đi hãng bao hanh ngay đập hôp mới ra khi cua hang ma cam đã bị nứt quay lại thì bao do mình làm rơi vỡ trong khi máy không vệt xước lại bị nứt mẻ ở cam,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,mới ghim sạc lần sao tự dưng báo chu kì sạc lần là sao nhỉ,2,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,mua được ngày ngày đầu tiên có cảm nhận tụt pin cứ 510p tụt ngày thứ cảm giác bàn phím đánh máy nhanh thì đôi lúc không ăn hiện tại ổn định hơn lúc này rất muốn đổi nhưng nghĩ chắc rất rườm rà nên thôi đến bây giờ thì chơi game cụ thể đấu trường chân lý thì nóng máy pin tụt game cỡ 40p là nói chung chơi game liên tục chắc cỡ tiếng là hết pin kèm theo nóng máy trong khi mình từng chơi game này trên ip13 pro thì không có nóng máy ngoài ra chat trên mess thì bàn phím đang kêu nhỏ nhỏ tự dưng tiếng phím kêu cạch cạch như kiểu chat mở loa mình đang tự hỏi như trên là ổn định hay không vì chẳng biết so sánh như nào nhưng mình sẽ đánh giá 2 sao vì thật sự thất vọng hơn mình hy vọng khi bỏ ra số tiền cao,2,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,dùng được tháng rồi thấy ok,5,ratings\iphone-16-pro-max.csv,positive
iphone-16-pro-max,mua được ngày rồi thấy mọi người nói bị cái này nhiều lắm nay mới được trải nghiệm cảm giác bàn phím chạm không nhạy nhiều lúc đánh chữ bên này lại nhảy qua chữ bên khác,2,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,mua nay được ngày bị đứng màn hình phải khởi động lại lần thế có được gọi là lỗi có chính sách đổi trả đổi không,2,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,mới mua có mấy ngày là thấy bị lỗi rồi chán thật,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,mới mua được tuần đã dính lỗi reset và panic rồi nói chung iphone lỗi tùm lum bực mình thật sự,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,pin không đúng theo thông số giờ dùng yotob mang ra cùng thế giới di động teas chỉ được hơn phút đã giảm trong khi đó không để ý youtube tắt lúc nào thế giới di động không cho đổi trong khi đó mua chưa được ngày,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,hồi mới hơn tháng tự nhiên có hạt bụi trong camera trước nhìn bực mình chướng mắt không biết từ đâu rơi vô vô từ đường nào mà có thể nằm bên trong camera ban đầu tưởng bị dưới kính cường lực làm gỡ luôn cái cường lực tốn tiền cường lực kết quả bị hạt bụi dưới cam chả biết làm sao để hết bỏ tiền ra mua mà giờ o thấy hụt hẩn khổ thiệt chứ,5,ratings\iphone-16-pro-max.csv,positive
iphone-16-pro-max,đẹp hài lòng,5,ratings\iphone-16-pro-max.csv,positive
iphone-16-pro-max,mới vừa mua hôm qua ngày bốc hộp ra vào phần cài đặc báo chu kỳ sạc lần nhân viên giải thích là do bên hãng apple test nên báo lần tôi ok với lời giải thích đó nhưng qua ngày hôm sao nó lại báo chu kỳ sạc lần lưu ý là tui chưa từng ghim sạc nhưng vẫn báo chu kỳ sạc lần có hình ảnh dẫn chứng tui có đính kèm gọi tổng đài khiếu nại thì bảo tình trạng này phải gởi về hãng apple để thẩm định lỗi tầm ngày mới có kết quả mới đập hộp bị tình trạng như vậy mà thế giới di động không có chính sách gì để hổ trợ nhanh chóng hoặc hổ trợ đổi máy mới hoặc có biện pháp gì nhanh gọn lẹ cho khách bắt khách mới vừa mua dở đập hộp phải gởi đi hãng ngày để thẩm định cho hỏi cách xử lý như vậy có tốt không có làm khách hàng hài lòng không,2,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,nay vừa mới mua một em ip16 promax đang trải nghiệm mong rằng sẽ là một sản phẩm tốt nhất của applo,5,ratings\iphone-16-pro-max.csv,positive
iphone-16-pro-max,tôi cần liên hệ lại để hỗ trợ về vấn đề kỹ thuật mong sớm có thông tin,5,ratings\iphone-16-pro-max.csv,positive
iphone-16-pro-max,mới lấy máy buổi tối sáng hôm sau đi làm quay video thì 8h là đứng màn hình thậm chí khởi động lại màn hình thì chậm lúc ăn cảm ứng lúc không,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,rất tệ không nên mua mua đổi thêm gói mở rộng mà điện thoại bị panic và reset shop nói không lỗi,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,mình nhận hàng từ mình cũng bị tình trạng reset panic full thì lỗi này liên đến cứng lẫn mềm nên mọi người ai gặp tình trạng đó thì vào sos tắt hết nếu còn bị thì tắt cái chú ý bên face id trợ năng face id dòng mình thử và tạm thời ngày rồi chưa bị,5,ratings\iphone-16-pro-max.csv,positive
iphone-16-pro-max,chất lượng sản phẩm quá tệ máy vừa mở hộp đã bị tróc sơn li ti ở sườn mang về nhà soi kĩ mới thấy người dùng không thể tạo ra được vết như thế mình có mang ra chỗ mua để đổi nhưng không cho đổi máy khác không hiểu chính sách đổi kiểu gì trong khi lỗi của nó cả cái điện thoại 35tr chứ có ít đâu đập hộp mà như mua hàng cũ,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,bỏ mấy chục triệu ra để nhận về cục tức chế độ bảo hành kiểm tra thì lề mề bên này đùng đẩy trách nhiệm cho bên kia sợ thật sự,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,máy mua tuần lỗi đơ màn pin nhanh hết để qua đêm không dùng vẫn tuột 6 nói chung là thất vọng,2,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,mình mua bên thế giới di động các bạn bảo điện máy xanh với thời di động là mua iphone promax hay cứ bị lỗi cứ khởi động lại hoài kèm theo máy nhanh hết pin sang thắc mắc thì nói do phần mềm cài lên ios vẫn bị giờ câu trả lời vẫn cứ là do lỗi phần mêm hãng thất vọng vô cùng luôn lỗi kêu đổi mà giờ cứ kêu về dùng đi có gì báo lại,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,nói là lỗi đổi trong tháng đến lúc gửi đi bảo hành thì bảo không lỗi chạy lại mỗi phần mềm và chạy lại không cho đổi máy khác trong khi đó các chỗ khác vẫn cho đổi,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,tôi khuyên các bạn có ý định mua thì không nên mua nhất là mua ở điện máy xanh và thế giới di động lúc mua thì bảo hư gì đổi nấy như hoặc lỗi là đổi máy tôi mua về đến một ngày ngày thứ hai phát hiện lỗi và gửi máy để đổi thì văn vở các kiểu rồi đi thẩm định thẩm định thì không ra kết quả lỗimà máy thì lỗi rõ rành rành ra đấy cả nhân viên của thế giới di động cũng công nhận mà bọn thẩm định máy không cho đổi bảo đổi thì mất phí vậy mà đề ra cái chính sách cùi bắp làm ra đấy để lừa người mua hàngvăn vở lỗi phần mềm chạy cập nhật máy là để chạy xong cập nhật vẫn bị thì kêu gio lỗi phần mềm để đổimà chính sách đã ghi rõ hư gì đổi nấy giờ máy sản suất tự nhiên lỗi phần mềm rồi đổi lỗi phần cứng cho đổi các bạn mà mua máy cứ qua fpt mà mua một đổi một hàng lỗi ngay và luôn chừa sau không bao giờ mua đồ chi ở fpt ngán và ngấy luôn bị dụ mua thêm quả bảo hành 700k tệ,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,máy bị lỗi sập nguồn có đem qua bảo hành cơ sở tại cầu diễn nhân viên không thèm kiểm tra máy lúc mình về quê tại ba vìm có gọi lên tổng đài bên tổng đài có báo đem ra cửa hàng thế giới di động gần nhất để được bảo hành mình có đem ra thế giới di động tản lĩnh ba vì bạn nhân viên lại báo đem xuống chỗ mua cầu diễn để bảo hành mà trước đó mình cũng có đem qua cửa hàng ở cầu diễn rồi không bạn nào kiểm tra lỗi cho mình cả mong thế giới di động đọc được đánh giá này và liên lạc hỗ trợ bảo hành cho mình,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,máy vừa mới mua bị hư do nhà sản xuất nhưng không cho đổi mua thì kêu chính sách bảo hành đổi bịp,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,ok mà điều dòng mới os còn mới nên còn nhiều lỗi hy vọng bản sửa tất cả các lỗi sẽ ổn định hơn,5,ratings\iphone-16-pro-max.csv,positive
iphone-16-pro-max,máy lỗi rành rành ra nói bảo hành đổi xong vòng vo tam quốc bịp bợm,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,không thể chấp nhận được mang máy đi bảo hành hơn ngày chưa có kết quả bị giờ muốn trả máy lại cho tgdđ do máy bị lỗi chứ không phải do khách hàng không thích dùng vẫn bị mất giá trị sản phẩm của cầm tiền đi mua máy máy hư mình mất tiền trong time chính sách đổi trả tưởng chính sách của tgdđ tốt hơn mua sai lầm,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,tôi bị khởi động lại máy suốt không hài lòng sản phẩm,2,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,lỗi reset và panic có đổi được không,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,hơi nóng,5,ratings\iphone-16-pro-max.csv,positive
iphone-16-pro-max,máy bị đơ cảm ứng,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,màn hình đã có quay video đến hỗ trợ kỹ thuật để đổi vì lỗi thì bảo phải gửi về hãng đến ngày có giấy mới đổi trong khi chính sách ghi đổi ngay và luôn nhưng yêu cầu có giấy thẩm định trong khi biết có giấy thẩm định phải đợi bên hãng nhưng vẫn ghi câu hư gì đổi nấy ngay và luôn lừa lần cuối mua hàng,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,lỗi panic và reset mọi người nên cẩn thận khâu bảo hành đợi lâu đấy,1,ratings\iphone-16-pro-max.csv,negative
iphone-16-pro-max,ok,5,ratings\iphone-16-pro-max.csv,positive
masstel-izi-10,mong tổng đài tư vấn chính sách bảo hành,2,ratings\masstel-izi-10.csv,negative
masstel-izi-10,dòng này ra bị lỗi tự động tắt nguồn rồi bật lại mình đã đi đổi sản phẩm khác nhưng về dùng vẫn vậy,1,ratings\masstel-izi-10.csv,negative
masstel-izi-10,đã mua khoảng tháng nhưng loa đã hỏng không nghe được tôi cần liên lạc với cơ sở vôi lạng giang để giải quyết,2,ratings\masstel-izi-10.csv,negative
masstel-izi-10,mua đến nay được ngày xài mới ngày nguồn mở lúc lên lúc không lở xài hết pin sạc là không mở được nguồn luôn tôi cần hỗ trợ để trả lại máy,2,ratings\masstel-izi-10.csv,negative
masstel-izi-10,pin rất nhanh hết để không xài ngày đã hết rồi,2,ratings\masstel-izi-10.csv,negative
masstel-izi-10,chính sách tào lao 1 người mua máy người lớn tuổi bắt chạy ra tới cửa hàng mới bán,1,ratings\masstel-izi-10.csv,negative
masstel-izi-10,mua máy điện thoại cho người lớn tuổi bắt đem sim ra mới bán nhân viên trả lời người mua máy do qui định cty,1,ratings\masstel-izi-10.csv,negative
masstel-izi-10,sản phẩm tốt nghe gọi rõ ràng pin sử dụng cũng ok,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,mình cần mua máy nhưng không có mục đặt hàng vui lòng liên hệ với mình ạ,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,cho mình hỏi quy định mới về điện thoại có 4g thì loại điện thoại này có dùng được nữa không hay phải thay điện thoại cảm ứng vào được internet ạ,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,mình cần vạn máy 10 minh xxxx860567,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,tot,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,giá rẻ phục vụ tận tình,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,khi nghe gọi dù không có loa trong loa trong dùng chung với loa ngoài khi nghe cuộc gọi loa trong cứ phải quay lưng lại nghe mới rõ nếu không thì người bên cạnh nghe rõ hơn cả người cầm điện thoại nghe giờ muốn đổi sang điện thoại khác có loa trong riêng được không mua về chưa dùng gì nay mới cầm test thử,2,ratings\masstel-izi-10.csv,negative
masstel-izi-10,dien thoai xai rat tot,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,pin sạc mãi không đầy đã sạc hơn tiếng vẫn ở mức,2,ratings\masstel-izi-10.csv,negative
masstel-izi-10,máy nghe to rõ pin lâu giá rẻ,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,đã mua cái và cả dùng được một thời gian độ tháng là chết màn hình có cái màn hình sáng liên tục đến khi hết pin thì thôi mặc dù đã cài đặt thời gian sáng màn 30s sau đó được bữa là chết màn,1,ratings\masstel-izi-10.csv,negative
masstel-izi-10,máy ok phù hợp cho người già loa to chống điếc giá nghìn không đòi hỏi gì nhiều,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,nghe gọi tốt,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,máy về chưa gì không lên nguồn làm đủ mọi cách rồi tự nhiên sập nguồn xong ngủ luôn,1,ratings\masstel-izi-10.csv,negative
masstel-izi-10,sản phẩm tốt nhân viên chăm sóc khách hàng thân thiện,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,rất tốt,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,pin sạc mà mãi không thấy đầy rút ra để không mà phút còn,2,ratings\masstel-izi-10.csv,negative
masstel-izi-10,mua máy lắp sim vào là tự khởi động lại liên tục đã vào đêm đổi lần rồi tuy nhiên vẫn bị lỗi,1,ratings\masstel-izi-10.csv,negative
masstel-izi-10,điện thoại masstel vừa mua xong giờ màn hình bị trắng luôn rồi mở không lên luôn phải làm sao đây,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,mua ngày đổi cái điện thoại quá tệ không sử dụng được,1,ratings\masstel-izi-10.csv,negative
masstel-izi-10,ok,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,rất tốt phù hợp máy phụ,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,sài rất tốt,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,rất tốt,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,phím liệt không có tác dụng không mở được máy lại mất công đi đổi,2,ratings\masstel-izi-10.csv,negative
masstel-izi-10,vừa mua hôm qua nay đã cháy màn hình quá tệ,1,ratings\masstel-izi-10.csv,negative
masstel-izi-10,ok,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,tốt,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,dùng tốt,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,sản phẩm ok,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,xài ổn ok lắm,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,máy sài tốt,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,ok mua cho ông ở nhà sử dụng,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,tuyệt vời,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,dùng ô ki,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,tốt,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,sản phẩm dùng tốt,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,nghe gọi lâu lâu lên web đọc truyện,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,sản phẩm rất chất lượng,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,ok,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,tôi cảm nhận là nhân viên tuyệt vời,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,okik,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,rất ok,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,rất nhiệt tình,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,rất tốt,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,chị nhân viên nhiệt tình tư vấn cute ạ,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,không được trò chơi trò chơi này là để cài người sử dụng tốn tiền,2,ratings\masstel-izi-10.csv,negative
masstel-izi-10,sản phẩm rất tốt,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,ok,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,nhỏ gọn nhẹ chữ hơi to,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,tốt thiệt các bạn à,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,sản phẩm tốt chất lượng cao tôi rất thích sản phẩm này có nhu cầu sẽ tiếp tục ủng hộ,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,ok,5,ratings\masstel-izi-10.csv,positive
masstel-izi-10,nghe không ổn định lắm,2,ratings\masstel-izi-10.csv,negative
masstel-izi-t6,khôi phục lại cài đặt gốc máy vẫn báo cắm tai nghe không hiểu tại sao,2,ratings\masstel-izi-t6.csv,negative
masstel-izi-t6,điện thoại mình mua dùng được khoảng tháng giờ cứ dùng được hoặc hôm lại bị mất sóng khởi động lại thì lại có sóng rồi lại lặp lại như trên chán,2,ratings\masstel-izi-t6.csv,negative
masstel-izi-t6,máy dùng rất tốt màn hình sáng pin trâu loa to nếu ai sợ người ngoài nghe thấy cuộc nói chuyện của mình có thể chỉnh âm lượng mặc định nhỏ xuống có thể chỉnh báo thức lặp lại theo ngày trong tuần mong muốn hàng masstel là hàng chuẩn đừng mua hàng trôi nổi trên mạng,5,ratings\masstel-izi-t6.csv,positive
masstel-izi-t6,mới mua về được mấy ngày thì liệt phím,1,ratings\masstel-izi-t6.csv,negative
masstel-izi-t6,máy dùng ok nhé,5,ratings\masstel-izi-t6.csv,positive
masstel-izi-t6,pin lau het nghe goi ro va lo tuyet voingon bo re,5,ratings\masstel-izi-t6.csv,positive
masstel-izi-t6,mới vừa mua buổi tối đem về bị lỗi sim sóng sáng đem ra nhờ nhập trả lại tính thêm tiền mua model khác tốt hơn nhưng lỗ đến 100k quy định nếu sản phẩm lỗi trong 24h nhập trả chỉ lỗ không có bao nhiêu tiền nhưng lỗ là quá thiệt thòi cho khách hàng,1,ratings\masstel-izi-t6.csv,negative
masstel-izi-t6,pin trâu loa to sóng,5,ratings\masstel-izi-t6.csv,positive
masstel-izi-t6,máy mới mua sạc pin đầy để nghe gọi trong vòng 24h pin tụt khoảng còn chất lượng thì phải dùng thời gian mới biết được,2,ratings\masstel-izi-t6.csv,negative
masstel-izi-t6,tốt,5,ratings\masstel-izi-t6.csv,positive
masstel-izi-t6,máy êm loa lớn chữ lớn pin lâu,5,ratings\masstel-izi-t6.csv,positive
masstel-izi-t6,pin trâu theo cách sử dụng của mọi người âm lương ok máy này chuyên cho người lớn tuổi và những người chỉ yêu câu gọi và nghe thì quá ok trong tầm giá này về chất lượng sản phẩm phải chờ thời gian trả lời,5,ratings\masstel-izi-t6.csv,positive
mobell-f209,loa thoại nghe xíu xíu không nghe nổi nếu bật rảnh tay thì nghe tạm được nói chung khó sử dụng cho người già trót mua ngại đổi nên dùng tạm,1,ratings\mobell-f209.csv,negative
mobell-f209,rất tệ nhân viên thiếu chuyên nghiệp tổng đài trả lời toàn lý thuyết sử dụng máy quá tệ không nên mua,1,ratings\mobell-f209.csv,negative
mobell-f209,mua về chỉ thấy rung không thấy chuông đâu cả,2,ratings\mobell-f209.csv,negative
mobell-f209,cài đặt âm thanh không có chuông khi gọi đến chỉ có chế độ rung mặc dù đã vào phần cấu hình chọn các loại chuông nhưng đều không có tiếng,2,ratings\mobell-f209.csv,negative
mobell-f209,lỗi sạc pin không ngắt,2,ratings\mobell-f209.csv,negative
mobell-f209,quá ok,5,ratings\mobell-f209.csv,positive
mobell-f209,mình xin nhận xét về sản phẩm f209 này như sau về phần loa thoại có vẽ như không được trong cho lắm nói chuyện phải hét thật to lên thì mới thông tín hiệu cho cả bên cùng nghe về phần tin nhắn thì khi tin rác hay tin nhắn của bạn bè gửi đến máy phản hồi và nhận ký tự đầy đủ không giống như kiểu máy khác như nokia hay motorola f309 hoặc thương hiệu masstel mỗi lần tin nhắn rác hay quảng cáo gửi đến là máy cho phản hồi chia ra từng cụm mặc dù có nội dung mà tin nhắn gửi về chia làm hoặc lần đứt khúc và đứt đoạn như vậy mỗi lần mở lên xem tin nhắn là không biết đọc từ đâu trở lên rất bất tiện riêng mình mình thấy em mobell f209 này vẫn ngon hơn so với mấy em khác,5,ratings\mobell-f209.csv,positive
mobell-f209,không có sạc đi kèm phải mua sạc ngoài,1,ratings\mobell-f209.csv,negative
mobell-f209,dbt dùng cho người lớn tuổi ok,5,ratings\mobell-f209.csv,positive
mobell-f209,gọi lúc được lúc không,1,ratings\mobell-f209.csv,negative
mobell-f209,cảm ứng dùng bị chạm nút menu lướt mạng thì yếu hay bị lắc,2,ratings\mobell-f209.csv,negative
mobell-f209,hài lòng có mua gì sẽ ủng hộ,5,ratings\mobell-f209.csv,positive
mobell-f209,ok,5,ratings\mobell-f209.csv,positive
mobell-f209,mình mới mua máy này thấy thiết kế chắc chắn nghe gọi rõ ràng pin dùng cũng lâu nhân viên bán hàng và chăm sóc khách hàng của thế giới di động rất nhiệt tình và chu đáo xin cảm ơn,5,ratings\mobell-f209.csv,positive
mobell-f209,sản phẩm tốt nhân viên tư vấn nhiệt tình,5,ratings\mobell-f209.csv,positive
mobell-f209,rất thân thiện và nhiệt tình,5,ratings\mobell-f209.csv,positive
mobell-f209,xin chào các nhân viên,5,ratings\mobell-f209.csv,positive
mobell-f209,máy dùng tốt đáp không hỏng,5,ratings\mobell-f209.csv,positive
mobell-f209,tôi rất thích sản phẩm của của bạn,5,ratings\mobell-f209.csv,positive
mobell-f209,máy không dùng được,1,ratings\mobell-f209.csv,negative
mobell-f209,mua nhanh hết pin ông già biết dùng gì đâu bỏ không ngày hết pin,2,ratings\mobell-f209.csv,negative
mobell-f209,điện thoại nhanh hết pin vậy ạ,2,ratings\mobell-f209.csv,negative
mobell-f209,tốt,5,ratings\mobell-f209.csv,positive
mobell-f209,sản phẩm tốt nhân viên tư vấn quá êm,5,ratings\mobell-f209.csv,positive
mobell-f209,loa to,5,ratings\mobell-f209.csv,positive
mobell-f209,không hài lòng,1,ratings\mobell-f209.csv,negative
mobell-f209,cách phục vụ nhiệt tình sản phẩm chất lượng,5,ratings\mobell-f209.csv,positive
mobell-f209,ngon,5,ratings\mobell-f209.csv,positive
mobell-f309,shop có bán pin không ạ,5,ratings\mobell-f309.csv,positive
mobell-f309,đặt hàng online và chờ hơn ngày để nhận được hàng nhưng điện thoại không lên nguồn không nhận tín hiệu sạc pin mới đặt về nhưng không thể sử dụng không biết bên bán hàng có kiểm tra tình trạng hoạt động của máy trước khi giao tới khách hàng hay chưa một trải nghiệm quá tệ,1,ratings\mobell-f309.csv,negative
mobell-f309,dùng mượt máy chữ to rất thích hợp cho người cao tuổi,5,ratings\mobell-f309.csv,positive
mobell-f309,điện thoại mới mua ngày sạc pin lần đầu tiên máy không đầy pin lúc mua hàng nhân viên nói không rõ ràng giống lừa khách hàng nói là đổi trong tháng đầu giờ điện thoại mới mua ngày hỏng muốn đổi thì lại nói gửi hãng kiểm tra hỏng mới đổi hư phần mềm sẽ bảo hành không đổi mà gửi trong vòng ngày của người ta cần dùng mới mua rồi gửi máy hết nửa tháng lấy gì người ta sài quá tệ cho cửa hàng lớn,1,ratings\mobell-f309.csv,negative
mobell-f309,loa to rõ pin sài mấy ngày mới hết rất hài lòng,5,ratings\mobell-f309.csv,positive
mobell-f309,có cái hơi tiếc là loa trong không được lớn lắm vì dành cho người lớn tuổi là mẹ mình còn mọi thứ còn lại điều ổn nói chung với mức giá không đòi hỏi gì nhiều,5,ratings\mobell-f309.csv,positive
mobell-f309,tuyệt,5,ratings\mobell-f309.csv,positive
mobell-f309,mình mua về cho người già dùng dùng ổn ạ,5,ratings\mobell-f309.csv,positive
mobell-f309,pin tốt loa to màn hình ngang to nên dễ nhìn,5,ratings\mobell-f309.csv,positive
