product_id,comment,rating,source_file
iphone-16-pro-max,Cho hỏi. Mua iphone 16pro max hôm 5/1/2025 nhưng nay cáp sạc bị hỏng. Thì có dc bảo hành kg ạ,5,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Rõ ràng trên wed phiếu mua hàng airpods 500k giờ kt lại bảo đơn hàng không có,1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Đổi máy được 1 ngày thì phát hiện bên trong camera có 1 vết bụi mình đổi máy ngày 27/1 28 âm lịch đến ngày mùng 5 tết tức ngày 2/2/2025 mang ra thì nhân viên từ trối đổi kêu phải gửi về hãng trong khi máy vừa đập hộp có lỗi nhìn bằng mắt thường còn thấy mà phải gửi về hãng để thẩm định ,nếu lỗi của phần cứng bên trong không nói làm gì bỏ hơn 30tr ra mua trải nghiệm quá tệ",1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"điện thoại mới mua 1 ngày về loa quá trời rè coi phim , nghe nhạc , gọi điện cái nào cũng bị rè cứ mở loa lớn chút là rè còn mở full loa thì nghe rè như tiếng nhạc luôn quá chán",2,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Nt bị đơ máy nhưng trên hệ thống kiểm tra ko bị lỗi bắt buộc phải mang máy về hãng kiểm tra 710 ngày,2,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,sài được hơn tháng thì loa trong rè chưa rõ nguyên nhân đã vệ sinh loa các kiểu nhưng vẫn rè,3,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Mới mua máy được 1 ngày , lúc mua thì kiểm tra không vấn đề gì , nhưng lúc đem về mở nhạc thì nghe loa có vẻ bị rè rè , không biết có ai bị như mình không nhưng mua máy hơn 30 triệu thì mình cảm thấy rất khó chịu , cho hỏi nếu đem ra tgdd thì sẻ xử lí tình trạng này như nào , mình không muốn gữi máy đi thẩm định từ 7 đến 15 ngày đâu",3,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Iphone 16 prm có dải màu bao nhiêu bit z ad,4,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Đt mới mua 11 ngày lỗi reset counter 5 lần,3,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Mới mua 16 pro max lúc đập hộp không để ý kĩ về thấy có Vài chần li ti mà không đổi được máy giá trị cao mà đen thật,1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Đã trãi nghiệm hơn 1 tuần thấy trơn chu mượt, màn 6.9 tưởng to và khó cầm nắm nhưng không , cảm giác máy cầm đầm tay nhẹ hơn con 14prm 1 chút. Pin cũng trâu với tác vụ bình thường không chơi game thì em xài 2 ngày sạc lần.",5,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Chụp đêm sáng,5,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Mình mới mua 29/12 giờ không thích nữa muốn đổi dòng máy khác thì mất phí bn ạ,4,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Quá mượt so với 15prm,5,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Mới mua chưa được 1 tuần cụm camera sau có 1 mắt dô 2 hạt bụi,không ưng cho lắm có đổi trả được không",3,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Công nhận pin đỉnh để qua đêm không tụt tý gì, dùng sướng hơn 15prm nhiều",5,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Kiểm tra tình trạng bảo hành đến đáu cho mình với,3,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,màu trắng rất đẹp rất thích ...đỉnh kịch trần,5,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Màu titan sa mạc ngoài đời nhìn khá đẹp, điện thoại dùng mượt, hiệu năng ok.",5,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Cho mk hỏi một người coa thể trả góp 2spham k,5,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Mình mua máy được 1 ngày thì phát hiện lỗi gọi video loa mình nói cú bị nhại tiếng mình rất fake. Và nhắn tin thao tác nhanh thì cảm ứng và phần mềm đều bị chậm nhịp. Và nhiều khi bị đơ 23 giây để nhảy số. Rồi khi ấn nhẹ thì k ăn . Ấn mạnh mới ăn. Dùng thao tác nhắn tin cảm thấy rất thất vọng. Vấn đề là máy lúc bị lúc k. Nên nhân viên họ k cho đổi . Bắt mang đi thẩm định 3 đến 5 ngày. Trong máy mới mua 1 ngày. Nói chung mọi người đừng nên mua ip16. Thất vọng lắm. Bình luận có bấy nhiêu câu ma nhắn sai rồi biết bao nhiêu lần. Đến giờ chưa có ai giải quyết cho tôi,1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Điện thoại mới sử dụng được 1 ngày, thấy cũng tạm ổn. Sẽ quay lại đánh giá sau khi sử dụng lâu.TGDD xưa nay luôn k làm tôi thất vọng với thái độ phục vụ của nhân viên. Nhưng lần này tôi cho 1 sao với thái độ của quản lý cửa hàng. Sẽ k bao giờ quay lại ở cửa hàng đó",3,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Mua máy về được 5 ngày thì bị dính 2 lỗi reset và panic máy giật lag pin tuột nhanh đem ra điện máy xanh đổi thì bảo gửi máy mình đi thẩm định trong khi lúc đầu mua thì bảo lỗi là 1 đổi 1 lỗi rành rành ra đó đầu còn mua thêm gói 700k nữa hơn 34tr chứ phải 3tr đâu chán thật sự,2,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"sài dc có tầm 1 tuần mà thao tác nhắn tin đã có dấu hiệu chậm và đơ rồi, ae cân nhắc khi mua.",3,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Mình vừa mua 1 ip16 promax vào tối ngày 16/12, mình dùng đc vài hôm thì cảm nhận được màn hình bị đơ, đến tối ngày 30/12, rạng sáng ngày 31, mình dùng xong, sạc đến sáng, thì mở không lên nguồn, mang ra bảo hành thì bảo do hết pin , có ai dùng đt mà ngu đến mức k biết đt bị hết pin nên sập nguồn mà mang đi bảo hành kTừ nay về sau không bao giờ mua bất kì 1 món gì từ TGDD nữa",1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Cho e pin của điện thoại là đúng lượng bao nhiêu,4,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Iphone 16 prm 256g mới sài 1 tuần , mau tụt pin hơn iphone 13 prm 128 cái củ mình đang đang sài .. có ai bị giống mình kh ..",4,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Mua được 10 ngày tự động tắt nguồn khởi động lại, biết thế de 15 prm xài",1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Vưa mua đã phai mang đi hãng bao hanh 15 ngay đập hôp mới ra khoi cua hang ma cam đã bị nứt quay lại thi bao do mk lm rơi vỡ trong khi máy k 1 vệt xước lại bị nứt mẻ ở cam,1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Mới ghim sạc 1 lần sao tự dưng báo chu kì sạc 2 lần là sao nhỉ,2,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Mua đc 10 ngày. Ngày đầu tiên có cảm nhận tụt pin, cứ 510p tụt 1%. Ngày thứ 2 cảm giác bàn phím đánh máy nhanh thì đôi lúc ko ăn hiện tại ổn định hơn, lúc này rất muốn 1 đổi 1 nhưng nghĩ chắc rất rườm rà nên thôi. Đến bây giờ thì chơi game cụ thể Đấu trường chân lý thì nóng máy, pin tụt 1 game cỡ 40p là 20%. Nói chung chơi game liên tục chắc cỡ 5 tiếng là hết pin kèm theo nóng máy. Trong khi mình từng chơi game này trên ip13 pro thì k có nóng máy. Ngoài ra chat trên mess thì bàn phím đang kêu nhỏ nhỏ tự dưng tiếng phím kêu cạch cạch như kiểu chat mở loa. Mình đang tự hỏi như trên là ổn định hay ko vì chẳng biết so sánh như nào. Nhưng mình sẽ đánh giá 2sao vì thật sự thất vọng hơn mình hy vọng khi bỏ ra 1 số tiền cao.",2,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Dùng được 1 tháng rồi thấy OK,5,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Mua được 9 ngày rồi. Thấy mọi người nói bị cái này nhiều lắm. Nay mới được trải nghiệm. Cảm giác bàn phím chạm không nhạy, nhiều lúc đánh chữ bên này lại nhảy qua chữ bên khác.",2,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Mua nay dc 9 ngày bị đứng màn hình phải khởi động lại 2 lần Thế có được gọi là lỗi Có chính sách đổi trả 1 đổi 1 kh,2,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Mình mới mua ip16 promax hôm qua, trc đó dùng ip13 promax. Đều mua ở tggd đập hộp. Cảm nhận về ip16 sau 1 ngày sử dụng là hơi thất vọng, camera không được sắc nét, mặt trước hơi mờ, pin thì tụt nhanh, còn không lâu ip13. Các tính năng khác ít dùng nên chưa đánh giáNói chung là không nên mua",3,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Mới mua có mấy ngày là thấy bị lỗi rồi chán thật,1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Mới mua đc 1 tuần đã dính lỗi reset và panic rồi Nói chung ip 16 lỗi tùm lum. Bực mình thật sự,1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Pin không đúng theo thông số 33 giờ dùng yotobe. Mang ra cùng thế giới di động tess chỉ được hơn 11 phút đã giảm 1% trong khi đó không để ý YouTube tắt lúc nào. Thế giới di động không cho đổi trong khi đó mua chưa được 2 ngày,1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Hey. Mới hơn tháng tự nhiên có 1 hạt bụo trong camera trước nhìn bực mình chướng mắt ko biết từ đâu rơi vô vô từ đường nào mà có thể nằm bên trong camera. Ban đầu tưởng bị dưới kính cường lực làm gỡ luôn caia cường lực tốn tiền cường lực kết quả bị hạt bụi dưới cam chả biết làm sao để hết. Bỏ tiền ra mua mà giờ z thấy hụt hẩn gê thiệt chứ,5,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Đẹp hài lòng,5,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"mua iphone 16 pro max thật không vui tí nào...lỗi búa xua...nghe cộng đồng mạng kêu quá trời...tôi có lẽ may mắn hơn...chỉ gặp lỗi bàn phím và kết nối wifi lúc đầu...nhưng tới bản ios 18.1.1 mới cập nhật tối hôm trước xong,sáng sớm thì sim kết nối chập chờn,đến 3h chiều thì máy báo không có sim...ối giời ơi không thể nghe ,gọi được....quá buồn vì mất thời gian vọc vạch kiểm tra sim,chế độ máy bay,đặt lại kết nối mạng,khởi động lại......nhưng vẫn lì ra...cứ tịt sim,...nếu cài đăt gốc thì phải tốn thời gian cài lại,tối ưu cho máy,tải thêm ứng dụng,sao lưu nữa...mệt rồi đây...tgdd theo tôi nghĩ cần tích cực thông báo cho apple càng sớm càng tốt...rõ đã tốn nhiều tiền mà còn mệt ...",3,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Mình mua máy từ ngày 9/11 vừa rồi sài 1 thời bị dính lỗi này ad ơi, và mình đã cập nhật lên bản ios18.1 RC rồi nhưng vẫn chưa mấy phần panicfull vs restcounter vậy ad, mặc máy mình sài chưa bị sụp nguồn bao giờ, vậy cho mình bị lỗi như này có ảnh hưởng gì không nhỉ",3,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Mới vừa mua hôm qua ngày 17/11/2024 bốc hộp ra vào phần cài đặc báo chu kỳ sạc 1 lần nhân viên giải thích là do bên hãng apple test nên báo 1 lần tôi ok với lời giải thích đó . Nhưng qua ngày hơm sao nó lại báo chu kỳ sạc 2 lần lưu ý là tui chưa từng ghim sạc nhưng vẫn báo chu kỳ sạc 2 lần có hình ảnh dẫn chứng tui có đính kèm gọi tổng đài khiếu nại thì bảo tình trạng này phải gởi về hãng apple để thẩm định lỗi tầm 15 ngày mới có kết quả,. Mới đập hộp bị tình trạng như vậy mà tgdd không có chính sách gì để hổ trợ nhanh chóng hoạc hổ trợ đổi máy mới , hoạc có biện pháp gì nhanh gọn lẹ cho khách , bắt khách mới vừa mua dt đập hộp phải gởi đi hãng 15 ngày để thẩm định cho hỏi cách sử lý như vậy có tốt không Có làm khách hàng hài lòng không",2,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,15.11.2024 nay vừa mới mua một e ip16 promax 256 đang trải nghiệm. Mong rằng sẽ là một sp tốt nhất của applo,5,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Tôi cần liên hệ lại để hỗ trợ về vấn đề kỹ thuật, mong sớm có thông tin",5,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Mới lấy máy buổi tối. Sáng hôm sau đi làm quay video thì 8s là đứng màn hình thậm chí khởi động lại . Màn hình thì chậm lúc ăn cảm ứng lúc không,1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Rất tệ không nên mua, mua 1 đổi 1 thêm gói mở rộng mà điện thoại bị Panic và Reset . Shop Nói không lỗi",1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Tại sao iPhone 16 prm lại chụp ảnh mờ hơn các loại ip khác, màu không đẹp",3,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Mình nhận hàng từ 27/9 , mình cũng bị tình trạng reset + panic full, thì lỗi này lq đến cứng lẫn mềm , nên mn ai gặp tình trạng đó thì vào SOS tắt hết , nếu còn bị thì tắt cái chú ý bên face ID Trợ năng Face ID dòng 2 . Mình thử và tạm thời 6 ngày rồi chưa bị",5,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Chất lượng sản phẩm quá tệ, máy vừa mở hộp đã bị tróc sơn li ti ở sườn mang về nhà soi kĩ mới thấy, người dùng không thể tạo ra được vết như thế, mình có mang ra chỗ mua để đổi nhưng không cho đổi máy khác, không hiểu chính sách 1 đổi 1 kiểu gì trong khi lỗi của nsx, cả 1 cái điện thoại 35tr chứ có ít đâu, đập hộp mà như mua hàng cũ",1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Bỏ mấy chục triệu ra để nhận về cục tức. Chế độ bảo hành kiểm tra thì lề mề, bên này đùng đẩy trách nhiệm cho bên kia. Sợ thật sự",1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Máy mua 1 tuần lỗi đơ màn..pin nhanh hết, để qua đêm k dùng vẫn tuột 6%.nói chung là thất vọng",2,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Máy lỗi panic và reset gửi hãng bảo hành đã quá 15 ngày mà vẫn chưa trả máy. Lại hẹn thêm 37 ngày trong khi đó chính sách là ko bảo hành quá 15 ngày bao đổi trả Giải thích giúp,3,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Mơi lây tôi hôm qua, co cam giac cam ưng lâu lâu bi châm, đâu tiên thi ko xem đươc trinh trang Pin, sau khi câp nhât PM thi xem ok. Chăc tư tư hang cung khăc phuc thôi. hi vong xai ôn đinh va ko phai gưi lên hang",3,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Mình mua bên thế giới di động các bạn bảo điện máy xanh với tgioi di động là 1 . Mua ip 16 promax hqa . Cứ bị lỗi cứ khởi động lại hoài kèm theo máy nhanh hết pin . Sang thắc mắc thì nói do phần mềm . Cài lên ios 18.0.1 vẫn bị . Giờ câu trả lời vẫn cứ là do lỗi phần mêm hãng . Thất vọng vô cùng luôn . Lỗi kêu 1 đổi 1 mà giờ cứ kêu về dùng đi có gì báo lại,1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Nói là lỗi 1 đổi 1 trong 1 tháng đến lúc gửi đi bảo hành thì bảo ko lỗi chạy lại mỗi phần mềm và chạy lại ko cho đổi máy khác trong khi đó các chỗ khác vẫn cho đổi,1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Máy xài chán. Đánh chữ nhảy chậm như rùa,3,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Máy mình mua từ 1/10 cũng mấy lần bị tự khởi động lại k biết hãng bảo hành sao,3,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Tôi khuyên các bạn có ý định mua 16 thì ko nên mua.nhất là mua ở điện máy xanh và thế giới di động.lúc mua thì bảo hư gì đổi nấy.hư hoặc lỗi là đổi.máy tôi mua về đk một ngày.ngày thứ hai phát hiện lỗi và gửi máy để đổi.thì văn vở các kiểu rồi đi thẩm định.thẩm định thì ko ra kết quả lỗi.mà máy thì lỗi rõ rành rành ra đấy.cả nhân viên của thế giới di động cũng công nhận.mà bọn thẩm định máy ko cho đổi.bảo đổi thì mất 20% phí.vkl.rứa mà đề ra cái chính sách cùi bắp.làm ra đấy để lừa ng mua hàng.văn vở lỗi phần mềm.chạy cập nhật máy là đk.chạy xong cập nhật vẫn bị thì kêu gio lỗi phần mềm.ko đk đổi.mà chính sách đã gi rõ hư gì đổi nấy.giờ máy sản suất ra.tự nhiên lỗi phần mềm rồi đổi lỗi phần cứng.ko cho đổi trả.Các bạn mà mua máy cứ qua fpt mà mua.một đổi một hàng lỗi ngay và luôn.chừa.sau ko bao giờ mua đồ chi ở tddđ.ngán và ngấy luôn.đg bị dụ mua thêm quả bảo hành 700k vkl.tệ,1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Máy bị lỗi sập nguồn,có đem qua bảo hành cơ sở tại cầu diễn nv ko thèm kiểm tra máy. Lúc mk về quê tại ba vì,mk có gọi lên tổng đài,bên tổng đài có báo đem ra cửa hàng tgdd gần nhất để đc bảo hành, mk có đem ra tgdd tản lĩnhba vì bạn nv lại báo đem xuống chỗ mua cầu diễn để bảo hành, mà trước đó mk cũng có đem qua cừa hàng ở cầu diễn rồi ko bạn nào kiểm tra lỗi cho mk cả. Mong tgdd đọc được đánh giá này và liên lạc hỗ trợ bảo hành cho mình",1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Đơ màn và tự khởi động lại mặc dù đã định dạng và lên ios mới nhất vẫn bị..Gửi đi thẩm định 11 ngày rồi.. còn 4 ngày nữa xem kết luận thế nào,3,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Máy vừa mới mua bị hư do nhà sản xuất nhưng không cho đổi, mua thì kêu chính sách bảo hành đổi 1 1. bịp",1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Ok mà điều dòng mới ios còn mới nên còn nhiều lỗi Hy vọng bản 18.1 sửa tất cả các lỗi sài ổn định hơn,5,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Máy hay bị sập nguồn liên tục. Giờ tôi phải làm sao. Có đổi máy liền cho tôi được ko,4,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Máy mua từ hôm mở bán đầu tiên cũng hay bị sập nguồn mở lại tần suất có khi ngày 1 có khi 2 ngày 1 . Nhu cầu của m cũng chỉ xem phim lướt mạng xh thôi có cách nào khắc phục ko,3,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Mình mua về bị lỗi panicfull và reset counter lên hãng kiểm tra tế máy bảo ko sao giờ thì có lúc 2 ngày hiện 1 lần có lúc ngày hiện 3 lần,4,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,máy lỗi rành rành ra nói bảo hành 1 đổi 1 xong vòng vo tam quốc bịp bợm,1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Không thể chấp nhận được mang máy đi bảo hành hơn 10 ngày chưa có kết quả gị. Giờ muốn trả máy lại cho tgdđ do máy bị lỗi chứ ko phải do khách hàng không thích dùng vẫn bị mất 20% giá trị sp . Ủa cầm tiền đi mua máy . Máy hư . Mìn mất tiền trong time chính sách đổi trả.tưởng chính sách của tgdđ tốt hơn mua. Sai lầm,1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"tôi bị khởi động lại máy suốt, không hài lòng sản phẩm",2,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Lỗi reset và panic có đổi được không,1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,hơi nóng,5,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"máy bị đơ cảm ứng,",1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,"Màn hình đơ, có quay video đến hỗ trợ kỹ thuật để đổi vì lỗi thì bảo phải gửi về hãng 10 đến 15 ngày có giấy mới đổi. Trong khi chính sách ghi đổi ngay và luôn nhưng yêu cầu có giấy thẩm định. Trong khi biết có giấy thẩm định phải đợi bên hãng nhưng vẫn ghi câu hư gì đổi nấy ngay và luôn. Lừa . Lần cuối mua hàng",1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,Lỗi panic và reset mọi người nên cẩn thận khâu bảo hành đợi lâu đấy,1,ratings\iphone-16-pro-max.csv
iphone-16-pro-max,ok,5,ratings\iphone-16-pro-max.csv
masstel-izi-10,Mong tổng đài tu vấn chính sách bảo hành,2,ratings\masstel-izi-10.csv
masstel-izi-10,Ổn,4,ratings\masstel-izi-10.csv
masstel-izi-10,"Dòng này ra bị lỗi , tự động tắt nguồn rồi bật lại. Mình đã đi đỗi sp khác nhưng về dùng vẫn vậy .",1,ratings\masstel-izi-10.csv
masstel-izi-10,"Đã mua khoảng 2 tháng, nhưng loa đã hỏng không nghe được. Tôi cần liên lạc với cơ sở vôi Lạng Giang để giải quyết",2,ratings\masstel-izi-10.csv
masstel-izi-10,"Mua đến nay được 14 ngày, xài mới 12 ngày nguồn mở lúc lên lúc không, lở xài hết pin sạc là không mở được nguồn luôn. Tôi cần hỗ trợ để trả lại máy.",2,ratings\masstel-izi-10.csv
masstel-izi-10,Pin rất nhanh hết để k xài 2 ngày đã hết rồi,2,ratings\masstel-izi-10.csv
masstel-izi-10,"Chính sách tào lao,1 người mua 1 máy, người lớn tuổi bắt chạy ra tới cửa hàng mới bán.",1,ratings\masstel-izi-10.csv
masstel-izi-10,"Mua máy điện thoại cho người lớn tuổi bắt đem sim ra mới bán,hỏi NV trả lời 1 người mua 1 máy do qui định cty",1,ratings\masstel-izi-10.csv
masstel-izi-10,Sản phẩm tốt. Nghe gọi rõ ràng. Pin sử dụng cũng ok,5,ratings\masstel-izi-10.csv
masstel-izi-10,Mình cần mua 100 máy izi 10. Nhưng không có mục đặt hàng. Vui lòng liên hệ với mình ạ,5,ratings\masstel-izi-10.csv
masstel-izi-10,Cho m hỏi quy định mới về điện thoại có 4g thì loại điện thoại này có dùng được nữa không hay phải thay điện thoại cảm ứng vào được Internet ạ,5,ratings\masstel-izi-10.csv
masstel-izi-10,mìn cần 1 vạn máy izi10 lhe minh xxxx860567,5,ratings\masstel-izi-10.csv
masstel-izi-10,Tot,5,ratings\masstel-izi-10.csv
masstel-izi-10,Loa to rõ,4,ratings\masstel-izi-10.csv
masstel-izi-10,Giá Rẻ Phục Vụ Tận Tình,5,ratings\masstel-izi-10.csv
masstel-izi-10,Khi nghe gọi . Dt ko có loa trong . Loa trong dùng chung với loa ngoài. Khi nghe cuộc gọi loa trong cứ phải quay lưng lại nghe mới rõ. Nếu không thì người bên cạnh nghe rõ hơn cả người cầm điện thoại nghe. Giờ muốn đổi sang đt khác có loa trong riêng được không. Mua về chưa dùng gì. Nay mới cầm test thử,2,ratings\masstel-izi-10.csv
masstel-izi-10,Dien thoai xai rat tot.,5,ratings\masstel-izi-10.csv
masstel-izi-10,"Dùng Ok thích hợp cho người trung niên ,người già dùng sóng 4g OK",4,ratings\masstel-izi-10.csv
masstel-izi-10,Pin sạc 99% mãi không đầy. Đã sạc hơn 8 tiếng vẫn ở mức 99%,2,ratings\masstel-izi-10.csv
masstel-izi-10,Điện thoại của e dùng tốt ạ Có điều pin hơi yếu 1 tý ạ,4,ratings\masstel-izi-10.csv
masstel-izi-10,"Máy nghe to rõ, pin lâu, giá rẻ",5,ratings\masstel-izi-10.csv
masstel-izi-10,"Đã mua 2 cái và cả 2 dùng được một thời gian độ 2 tháng là chết màn hình. có 1 cái màn hình sáng liên tục đến khi hết pin thì thôi, mặc dù đã cài đặt thời gian sáng màn 30s sau đó được 2 3 bữa là chết màn",1,ratings\masstel-izi-10.csv
masstel-izi-10,Máy ok phù hợp cho người già loa to chống điếc giá 300 nghìn không đòi hỏi gì nhiều,5,ratings\masstel-izi-10.csv
masstel-izi-10,Nghe gọi tốt,5,ratings\masstel-izi-10.csv
masstel-izi-10,"Máy về chưa gì không lên nguồnlàm đủ moin cách rồi, tự nhiên sập nguồn xong ngủm luôn",1,ratings\masstel-izi-10.csv
masstel-izi-10,"Sản phẩm tốt, nhân viên chăm sóc khách hàng thân thiện",5,ratings\masstel-izi-10.csv
masstel-izi-10,Tuyệt vời,4,ratings\masstel-izi-10.csv
masstel-izi-10,Rất tốt,5,ratings\masstel-izi-10.csv
masstel-izi-10,"Cho em hỏi máy này cài báo thức 4 lần đc ko ạ, em cài hoài k dc",4,ratings\masstel-izi-10.csv
masstel-izi-10,Pin sạc 99% mà mãi ko thấy đầy. Rút ra để không mà 30 phút còn 89%,2,ratings\masstel-izi-10.csv
masstel-izi-10,tại sao mình không thể kết nối vào trình duyệt vậy ạ,3,ratings\masstel-izi-10.csv
masstel-izi-10,Mua máy lắp sim vào là tự khởi động lại liên tục đã vào đmx đổi 1 lần rồi tuy nhiên vẫn bị lỗi...,1,ratings\masstel-izi-10.csv
masstel-izi-10,Điện thoại masstel vừa mua xong giờ màn hình bị trắng xóa luôn rồi mở không lên luôn phải làm sao đây,5,ratings\masstel-izi-10.csv
masstel-izi-10,"Mua 2 ngày đổi 2 cái, điện thoại quá tệ,không sử dụng được",1,ratings\masstel-izi-10.csv
masstel-izi-10,Mấy tót nhỏ gọn mỗi tội loa hơi nhỏ pin tạm ổn,4,ratings\masstel-izi-10.csv
masstel-izi-10,Ok,5,ratings\masstel-izi-10.csv
masstel-izi-10,"Sản phẩm dùng cho con cái đi học rất tiện dụng, dễ quản lý, nhất là việc trẻ nhỏ sử dụng công nghệ và các phần mềm độc hại",4,ratings\masstel-izi-10.csv
masstel-izi-10,Rất tốt. Phù hợp máy phụ,5,ratings\masstel-izi-10.csv
masstel-izi-10,Sài rất tốt,5,ratings\masstel-izi-10.csv
masstel-izi-10,Hoi khó dùng,4,ratings\masstel-izi-10.csv
masstel-izi-10,Rất tốt,5,ratings\masstel-izi-10.csv
masstel-izi-10,"Phím liệt ko có tác dụng, ko mở được máy, lại mất công đi đổi",2,ratings\masstel-izi-10.csv
masstel-izi-10,"vừa mua hôm qua nay đã cháy màn hình, quá tệ",1,ratings\masstel-izi-10.csv
masstel-izi-10,Ổn Ạ,3,ratings\masstel-izi-10.csv
masstel-izi-10,ok,5,ratings\masstel-izi-10.csv
masstel-izi-10,Tốt,5,ratings\masstel-izi-10.csv
masstel-izi-10,Dùng tốt.,5,ratings\masstel-izi-10.csv
masstel-izi-10,Sản phẩm ok,5,ratings\masstel-izi-10.csv
masstel-izi-10,Xài ổn OK lắm,5,ratings\masstel-izi-10.csv
masstel-izi-10,Máy sài tốt,5,ratings\masstel-izi-10.csv
masstel-izi-10,"Điện thoại dùng tốt. Hình ảnh rõ nét, âm thanh tốt.",4,ratings\masstel-izi-10.csv
masstel-izi-10,Dùng bình thường. Chưa có vấn đề gì.,3,ratings\masstel-izi-10.csv
masstel-izi-10,Ok. Mua cho ông ở nhà sử dụng,5,ratings\masstel-izi-10.csv
masstel-izi-10,Tuyệt vời,5,ratings\masstel-izi-10.csv
masstel-izi-10,Tốt,4,ratings\masstel-izi-10.csv
masstel-izi-10,dùng ô ki,5,ratings\masstel-izi-10.csv
masstel-izi-10,tốt,5,ratings\masstel-izi-10.csv
masstel-izi-10,Tạm ôn,3,ratings\masstel-izi-10.csv
masstel-izi-10,sản phẩm dùng tốt,5,ratings\masstel-izi-10.csv
masstel-izi-10,Nghe gọi lâu lâu lên web đọc truyện,5,ratings\masstel-izi-10.csv
masstel-izi-10,Sản phẩm rất chất lượng,5,ratings\masstel-izi-10.csv
masstel-izi-10,Ok,5,ratings\masstel-izi-10.csv
